task_name,index,prompt,answer,attribute
ko_quiz_1,476,'주꾸미'와 '쭈꾸미'어떤 것이 맞는 말?,주꾸미요리를 잘하는 집을 안다. ,
ko_quiz_1,477,'꼬트리'와 '꼬투리'어떤 것이 맞는 말?,왜 자꾸 사사건건 꼬투리를 잡는거야?,
ko_quiz_1,478,'아지랭이'와 '아지랑이'어떤 것이 맞는 말?,아지랑이가 피어오른다.,
ko_quiz_1,479,'헤메다'와 '헤매다'어떤 것이 맞는 말?,복잡한 골목에서 헤매다. ,
ko_quiz_1,480,'살고기'와 '살코기'어떤 것이 맞는 말?,카레에 살코기를 넣으면 더 맛있다. ,
ko_quiz_1,481,'객쩍다'와 '객없다'어떤 것이 맞는 말?,객쩍은 소리 그만 해요. ,
ko_quiz_1,482,'동고동락'과 '동거동락'어떤 것이 맞는 말?,나는 그와 동고동락했다. ,
ko_quiz_1,483,'확율'과 '확률'어떤 것이 맞는 말?,눈이 내릴 확률이 높다. ,
ko_quiz_1,484,'부기'와 '붓기'어떤 것이 맞는 말?,얼굴의 부기가 잘 안 빠진다. ,
ko_quiz_1,485,'머릿말'과 '머리말'어떤 것이 맞는 말?,감동적인 머리말을 읽었어요. ,
ko_quiz_1,486,'뒤치닥거리'와 '뒤치다꺼리'어떤 것이 맞는 말?,애들 뒤치다꺼리에 바쁘다. ,
ko_quiz_1,487,'잘잘못'과 '자잘못'어떤 것이 맞는 말?,잘잘못을 따지다.,
ko_quiz_1,488,'치울께'와 '치울게'어떤 것이 맞는 말?,거실은 내가 치울게.,
ko_quiz_1,489,'개구쟁이'와 '개구장이'어떤 것이 맞는 말?,개구쟁이 내 동생,
ko_quiz_1,490,'생뚱맞다'와 '쌩뚱맞다'어떤 것이 맞는 말?,일부러 생뚱맞은 얘기를 한다. ,
ko_quiz_1,491,'광:할루' '광:한누' '광:한루' 중 '광한루'의 올바른 발음은?,광:할루 ,
ko_quiz_1,492,'고둥'과 '고동'어떤 것이 맞는 말?,요즘은 고둥이 제철이다. ,
ko_quiz_1,493,'워낙'과 '원채'어떤 것이 맞는 말?,내가 워낙 겁이 많다.,
ko_quiz_1,494,'버젓이'와 '버젓히'어떤 것이 맞는 말?,년 만에 버젓이 나타난 사람,
ko_quiz_1,495,'참다랑어'와 '참다랭이'어떤 것이 맞는 말?,참다랑어 초밥을 먹었다.,
ko_quiz_1,496,'세다'와 '새다'어떤 것이 맞는 말?,손가락을 동원해 숫자를 세다.,
ko_quiz_1,497,'맞상'과 '겸상'어떤 것이 맞는 말?,아내는 겸상을 차렸다.,
ko_quiz_1,498,'천장부지'와 '천정부지'어떤 것이 맞는 말?,천정부지로 치솟는 물가,
ko_quiz_1,499,'있을는지'와 '있을른지'어떤 것이 맞는 말?,그 곳에 물건이 있을는지 확신이 없다.,
ko_quiz_1,500,'실랑이'와 '실강이'어떤 것이 맞는 말?,엄마와 나는 한동안 실랑이를 벌였다. ,
ko_quiz_1,501,'햇쑥'과 '해쑥'어떤 것이 맞는 말?,해쑥으로 만든 절편이다. ,
ko_quiz_1,502,'바라 왔던'과 '바래 왔던'어떤 것이 맞는 말?,내가 바라 왔던 사람을 만났다. ,
ko_quiz_1,503,'조치'와 '조취'어떤 것이 맞는 말?,빠르게 조치를 취해 주세요.,
ko_quiz_1,504,'출석율'과 '출석률'어떤 것이 맞는 말?,요즘 출석률이 높아졌어요.,
ko_quiz_1,505,'신출나기'와 '신출내기'어떤 것이 맞는 말?,그녀는 아직 신출내기라서 잘 모른다. ,
ko_quiz_1,506,'갈래야'와 '가려야'어떤 것이 맞는 말?,가려야 갈 수 없는 곳이야. ,
ko_quiz_1,507,'희안하다'와 '희한하다'어떤 것이 맞는 말?,그런 일이 벌어진 것은 참으로 희한하다.,
ko_quiz_1,508,'삼가다'와 '삼가하다'어떤 것이 맞는 말?,기내 흡연은 삼가 주십시오.,
ko_quiz_1,509,'싫증'과 '실증'어떤 것이 맞는 말?,반복되는 생활에 싫증을 느꼈다.,
ko_quiz_1,510,'파투'와 '파토'어떤 것이 맞는 말?,그 모임은 얼마 못 가 파투가 나고 말았다.,
ko_quiz_1,511,'냄세'와 '냄새'어떤 것이 맞는 말?,부엌에서 맛있는 냄새가 나다.,
ko_quiz_1,512,'수꿩'과 '숫꿩'어떤 것이 맞는 말?,수꿩과 같은 의미를 지닌 말은 '장끼'다. ,
ko_quiz_1,513,'염두에'와 '염두해'어떤 것이 맞는 말?,복귀를 염두에 두다.,
ko_quiz_1,514,'애송이'와 '애숭이'어떤 것이 맞는 말?,애송이는 집에 가라. ,
ko_quiz_1,515,'되뇌다'와 '되내이다'어떤 것이 맞는 말?,그녀는 자꾸 같은 말을 되뇌었다. ,
ko_quiz_1,516,'데면데면'과 '대면대면' 어떤 것이 맞는 말?,그들은 서로 모르는 사이처럼 데면데면하다.,
ko_quiz_1,517,'늘리면'과 '늘이면'어떤 것이 맞는 말?,모집 인원을 늘리면 좋겠다.,
ko_quiz_1,518,'사돈'과 '사둔'어떤 것이 맞는 말?,사돈을 맺다.,
ko_quiz_1,519,'결제'와 '결재'어떤 것이 맞는 말,카드로 결제해 주세요.,
ko_quiz_1,520,'땡기다'와 '당기다'어떤 것이 맞는 말?,기운이 나고 입맛이 당기다. ,
ko_quiz_1,521,'먹구나'와 '먹는구나'어떤 것이 맞는 말?,정말 복스럽게 먹는구나. ,
ko_quiz_1,522,'염두해 두다'와 '염두에 두다'어떤 것이 맞는 말?,시간 간격으로 약을 먹어야 한다는 것을 염두에 둬라.,
ko_quiz_1,523,'단단이'와 '단단히'어떤 것이 맞는 말?,끈은 단단히 묶어라. ,
ko_quiz_1,524,'배필'과 '베필'어떤 것이 맞는 말?,그와 그녀는 서로에게 좋은 배필이 될 것입니다.,
ko_quiz_1,525,'돌하르방'과 '돌하루방'어떤 것이 맞는 말?,제주도의 돌하르방,
ko_quiz_1,526,'받아들이다'와 '받아드리다'어떤 것이 맞는 말?,이제는 현실을 받아들일 수 있다. ,
ko_quiz_1,527,'모르려야'과 '모를려야'어떤 것이 맞는 말?,그 사건을 모르려야 모를 수가 없다.,
ko_quiz_1,528,'멀끄러미'와 '물끄러미'어떤 것이 맞는 말?,내 얼굴을 물끄러미 바라보더라. ,
ko_quiz_1,529,'채납'과 '체납'어떤 것이 맞는 말?,그들의 의견을 정부에서 채납했다. ,
ko_quiz_1,530,'김치볶음밥으로 주세요.' '김치뽁음밥으로 주세요.' '김치뽂음밥으로 주세요.' 중 올바른 표기는?,김치볶음밥으로 주세요. ,
ko_quiz_1,531,'가르마'와 '가리마'어떤 것이 맞는 말?,예쁘게 가르마를 타다. ,
ko_quiz_1,532,'사단'과 '사달'어떤 것이 맞는 말?,결국에는 사달이 났다. ,
ko_quiz_1,533,'골치거리'와 '골칫거리'어떤 것이 맞는 말?,마을의 골칫거리가 되고 있다.,
ko_quiz_1,534,'살다시피'와 '사다싶이'어떤 것이 맞는 말?,사무실에서 살다시피 했다.,
ko_quiz_1,535,'졸리다'와 '졸립다'어떤 것이 맞는 말?,밤을 새워서 매우 졸리다.,
ko_quiz_1,536,'칠흑'과 '칠흙'어떤 것이 맞는 말?,칠흑같이 캄캄한 밤,
ko_quiz_1,537,'웃니'와 '윗니'어떤 것이 맞는 말?,윗니가 썩은 것 같아. ,
ko_quiz_1,538,'완전이'와 '완전히'어떤 것이 맞는 말?,장난에 완전히 속았다. ,
ko_quiz_1,539,'걷잡다'와 '겉잡다'어떤 것이 맞는 말?,대충 겉잡아서 말하지 마세요. ,
ko_quiz_1,540,'묻치다'와 '묻히다'어떤 것이 맞는 말?,뜨끈한 어묵에 간장을 묻히다. ,
ko_quiz_1,541,'차출하다'와 '착출하다'어떤 것이 맞는 말?,작업에 필요한 인원을 차출하다. ,
ko_quiz_1,542,'수꿩'과 '숫꿩'어떤 것이 맞는 말?,수꿩 한 마리가 산속에 있다.,
ko_quiz_1,543,'이르다'와 '일르다'어떤 것이 맞는 말?,내 잘못을 이르지 마.,
ko_quiz_1,544,'짖밟히다'와 '짓밟히다'어떤 것이 맞는 말?,성난 발길에 짓밟히다.,
ko_quiz_1,545,'퍼래요'와 '퍼레요'어떤 것이 맞는 말?,몸이 안 좋아서 입술이 퍼레요. ,
ko_quiz_1,546,'안돼다'와 '안되다'어떤 것이 맞는 말?,그가 하는 행동은 말도 안된다. ,
ko_quiz_1,547,'옜다'와 '예따'어떤 것이 맞는 말?,"옜다, 이거나 받아라. ",
ko_quiz_1,548,'천편일률'과 '천편인률'어떤 것이 맞는 말?,천편일률적인 내용에 신물이 난다.,
ko_quiz_1,549,'물꼬기''물고기' 중 '물고기'의 올바른 발음은?,물꼬기 ,
ko_quiz_1,550,'수양'과 '숫양'어떤 것이 맞는 말?,저기 숫양도 보러 가자. ,
ko_quiz_1,551,'씻기다'와 '씻기우다'어떤 것이 맞는 말?,아이를 씻기다. ,
ko_quiz_1,552,'올런지'와 '올는지'어떤 것이 맞는 말?,비가 올는지 습한 바람이 불기 시작했다. ,
ko_quiz_1,553,'늘이고'와 '늘리고'어떤 것이 맞는 말?,볼살을 길게 쭉 늘이고 웃어봐.,
ko_quiz_1,554,'불린다'와 '불리운다'어떤 것이 맞는 말?,그는 별명으로 불린다.,
ko_quiz_1,555,'맹락'과 '맥락'어떤 것이 맞는 말?,이야기에 맥락이 없다. ,
ko_quiz_1,556,'지르밟다'와 '즈려밟다'어떤 것이 맞는 말?,널브러진 서류를 지르밟다.,
ko_quiz_1,557,'애달파'와 '애닲아'어떤 것이 맞는 말?,그녀는 무척 애달파했다. ,
ko_quiz_1,558,'홧병'과 '화병'어떤 것이 맞는 말?,너무 답답해서 화병 난 것 같다. ,
ko_quiz_1,559,'영화 상연'과 '영화 상영'어떤 것이 맞는 말?,현재 영화 상영 중입니다. ,
ko_quiz_1,560,'좀처럼'과 '좀체로'어떤 것이 맞는 말?,그는 좀처럼 화를 내지 않는다. ,
ko_quiz_1,561,'정치란'과 '정치난'어떤 것이 맞는 말?,정치란에 실릴 만합니다.,
ko_quiz_1,562,'촛점'과 '초점'어떤 것이 맞는 말?,카메라 초점이 안 맞네. ,
ko_quiz_1,563,'일부러'와 '일부로'어떤 것이 맞는 말?,일부러 모르는 체했다. ,
ko_quiz_1,564,'승락'과 '승낙'어떤 것이 맞는 말?,결혼 승낙을 받았어요. ,
ko_quiz_1,565,'지르밟다'와 '즈려밟다'어떤 것이 맞는 말?,흩뿌려진 꽃잎을 지르밟다. ,
ko_quiz_1,566,'감금'과 '강금'어떤 것이 맞는 말?,지하실에 감금되어 있었다. ,
ko_quiz_1,567,'웃어른'과 '윗어른'어떤 것이 맞는 말?,집안의 웃어른께 인사를 올려라.,
ko_quiz_1,568,'뵐게요'와 '봴게요'어떤 것이 맞는 말?,내일 학교에서 뵐게요.,
ko_quiz_1,569,'배멀미'와 '뱃멀미'어떤 것이 맞는 말?,그는 뱃멀미가 심하다. ,
ko_quiz_1,570,'혈혈단신'과 '홀홀단신'어떤 것이 맞는 말?,혈혈단신의 몸으로 상경했다.,
ko_quiz_1,571,'구시렁'과 '궁시렁'어떤 것이 맞는 말?,뭘 그렇게 구시렁거리냐?,
ko_quiz_1,572,'짖궂다'와 '짓궂다'어떤 것이 맞는 말?,그 아이는 지나치게 짓궂다. ,
ko_quiz_1,573,'띠웠어'와 '띄웠어'어떤 것이 맞는 말?,사공은 배를 강에 띄웠어. ,
ko_quiz_1,574,'모를려야'와 '모르려야'어떤 것이 맞는 말?,그 사건을 모르려야 모를 수가 없다.,
ko_quiz_1,575,'설레임'과 '설렘'어떤 것이 맞는 말?,설렘 가득한 만남이었어. ,
ko_quiz_1,576,'담궈라'와 '담가라'어떤 것이 맞는 말?,저 매실로는 술을 담가라. ,
ko_quiz_1,577,'자국눈'과 '자취눈'어떤 것이 맞는 말?,간밤에 자국눈이 내렸대.,
ko_quiz_1,578,'이상스럽다'와 '요상스럽다'어떤 것이 맞는 말?,평소와 다른 이상스러운 옷차림. ,
ko_quiz_1,579,'할께요'와 '할게요'어떤 것이 맞는 말?,그 일은 제가 맡아서 할게요. ,
ko_quiz_1,580,'다르다'와 '틀리다'어떤 것이 맞는 말?,내 생각은 너랑 달라.,
ko_quiz_1,581,'희한하네'와 '희안하네'어떤 것이 맞는 말?,마술이 참 희한하네.,
ko_quiz_1,582,'열렬히'와 '열열히'어떤 것이 맞는 말?,돌아온 선수들을 열렬히 환영하다. ,
ko_quiz_1,583,'의뭉스럽다'와 '으뭉스럽다'어떤 것이 맞는 말?,일부러 의뭉스러운 바보짓을 하다.,
ko_quiz_1,584,'번거로이'와 '번거로히'어떤 것이 맞는 말?,말을 번거로이 되풀이 한다.,
ko_quiz_1,585,'월요일'의 올바른 발음은?,워료일 ,
ko_quiz_1,586,'콧망울'과 '콧방울'어떤 것이 맞는 말?,콧방울이 두둑해야 복이 있다. ,
ko_quiz_1,587,'고들배기'와 '고들빼기'어떤 것이 맞는 말?,고들빼기김치가 맛있네. ,
ko_quiz_1,588,'시끌벅적'과 '시끌벅쩍'어떤 것이 맞는 말?,시끌벅적한 잔치가 열렸다.,
ko_quiz_1,589,'집 안팎을 대청소하다.' '집 안밖을 대청소하다.' '집 안팍을 대청소하다.' 중 어떤 것이 맞는 말?,집 안팎을 대청소하다. ,
ko_quiz_1,590,'주꾸미'와 '쭈꾸미'어떤 것이 맞는 말?,주꾸미는 봄이 제철이다.,
ko_quiz_1,591,'빌어'와 '빌려'어떤 것이 맞는 말?,이 자리를 빌려 감사드립니다.,
ko_quiz_1,592,'턱도 없는'과 '택도 없는'어떤 것이 맞는 말?,턱도 없는 소리. ,
ko_quiz_1,593,'아귀찜'과 '아구찜'어떤 것이 맞는 말?,저녁은 아귀찜으로 합시다.,
ko_quiz_1,594,'뻣다'와 '뻗다'어떤 것이 맞는 말?,다리가 저려서 다리를 뻗었다.,
ko_quiz_1,595,'재작년'과 '제작년'어떤 것이 맞는 말?,벌써 재작년의 일이다. ,
ko_quiz_1,596,'괘념'과 '궤념'어떤 것이 맞는 말?,그 일에 대해 너무 괘념치 않았으면 좋겠다. ,
ko_quiz_1,597,'깍두기'와 '깎두기'어떤 것이 맞는 말?,깍두기가 맛있게 익었다.,
ko_quiz_1,598,'따 놓은'과 '따논'어떤 것이 맞는 말?,우승은 따 놓은 당상이다. ,
ko_quiz_1,599,'초주검'과 '초죽음'어떤 것이 맞는 말?,늦게까지 일하고 초주검이 되어 돌아왔다.,
ko_quiz_1,600,'깃들다'와 '깃들이다'어떤 것이 맞는 말?,봄기운이 깃들었다.,
ko_quiz_1,601,'치고받고'와 '치고박고'어떤 것이 맞는 말?,두 사람은 치고받고 싸우기 바쁘다.,
ko_quiz_1,602,'껍질'과 '껍데기'어떤 것이 맞는 말?,저녁은 돼지껍질로 하자.,
ko_quiz_1,603,'칼로리양'과 '칼로리량'어떤 것이 맞는 말?,하루 칼로리양을 정한다.,
ko_quiz_1,604,'발생률'과 '발생율'어떤 것이 맞는 말?,재난 발생률을 낮춘다. ,
ko_quiz_1,605,'핑계'와 '핑게'어떤 것이 맞는 말?,괜한 핑계 대지 마.,
ko_quiz_1,606,'결단나다'와 '결딴나다'어떤 것이 맞는 말?,태풍에 배가 결딴났다. ,
ko_quiz_1,607,'차돌바기'와 '차돌박이'와 '차돌배기'어떤 것이 맞는 말?,차돌박이가 순식간에 익었다. ,
ko_quiz_1,608,'있을 거야'와 '있을 꺼야'어떤 것이 맞는 말?,넌 잘할 수 있을 거야.,
ko_quiz_1,609,'게시판'과 '계시판'어떤 것이 맞는 말?,게시판에 축제 공고문이 붙었다.,
ko_quiz_1,610,'느즈막'과 '느지막'어떤 것이 맞는 말?,느지막한 오후에 친구를 만났다.,
ko_quiz_1,611,'천혜의 자연'과 '천해의 자연'어떤 것이 맞는 말?,천혜의 자연,
ko_quiz_1,612,'가시 돋힌'과 '가시 돋친'어떤 것이 맞는 말?,가시 돋친 말을 내뱉었다. ,
ko_quiz_1,613,'금새'와 '금세'어떤 것이 맞는 말?,생각보다 금세 괜찮아졌다. ,
ko_quiz_1,614,'맞있게'와 '맛있게'어떤 것이 맞는 말?,오랜만에 정말 맛있게 먹었다. ,
ko_quiz_1,615,'어디에다'의준말로 옳은 것은?,얻다 대고 반말이야. ,
ko_quiz_1,616,'곁땀'과 '겨땀'어떤 것이 맞는 말?,겨드랑이가 곁땀으로 젖었다.,
ko_quiz_1,617,'해님'과 '햇님'어떤 것이 맞는 말?,아이와 함께 전래 동화 '해님 달님'을 읽었다.,
ko_quiz_1,618,'강능' '강릉' 중 '강릉'의 올바른 발음은?,강능 ,
ko_quiz_1,619,'증가율'과 '증가률'어떤 것이 맞는 말?,그 사업은 매년 수익 증가율이 오른다. ,
ko_quiz_1,620,'푸르뎅뎅하다'와 '푸르딩딩하다'어떤 것이 맞는 말?,푸르뎅뎅한 낯빛 좀 봐. ,
ko_quiz_1,621,'무뉘'와 '무늬'어떤 것이 맞는 말?,나는 꽃무늬 원피스를 즐겨 입는다. ,
ko_quiz_1,622,'백분율'과 '백분률'어떤 것이 맞는 말?,백분율로 환산해보자.,
ko_quiz_1,623,'인사말'과 '인삿말'어떤 것이 맞는 말?,두 사람은 인사말을 나누었다.,
ko_quiz_1,624,'유도신문'과 '유도심문'어떤 것이 맞는 말?,재판장은 유도신문을 질책했다.,
ko_quiz_1,625,'휴계소'와 '휴게소'어떤 것이 맞는 말?,이번 휴게소에서 잠깐 쉬었다 가자.,
ko_quiz_1,626,'안절부절하다'와 '안절부절못하다'어떤 것이 맞는 말?,너는 왜 항상 안절부절못하니? ,
ko_quiz_1,627,'지신밝기 vs 지신밟기'어떤 것이 맞는 말?,풍물패가 지신밟기 공연을 선보였다. ,
ko_quiz_1,628,'새침떼기'와 '새침데기'어떤 것이 맞는 말?,내 여자 친구는 새침데기. ,
ko_quiz_1,629,'모밀국수'와 '메밀국수'어떤 것이 표준어?,시원한 메밀국수 한 그릇 ,
ko_quiz_1,630,'우려먹다'와 '울궈먹다'어떤 것이 맞는 말?,사골을 계속 우려먹었다. ,
ko_quiz_1,631,'암기와'와 '암키와'어떤 것이 맞는 말?,암키와는 지붕의 기왓골을 만든다.,
ko_quiz_1,632,'곧바로'와 '직방'어떤 것이 맞는 말?,그는 밖으로 나갔다가 곧바로 들어왔다.,
ko_quiz_1,633,'구레나룻'과 '구렛나루'어떤 것이 맞는 말?,구레나룻이 너무 길다. ,
ko_quiz_1,634,꿈을 '좇는'과 '쫓는'어떤 것이 맞는 말?,꿈을 좇는 청년이 되고 싶어. ,
ko_quiz_1,635,'들러'와 '들려'어떤 것이 맞는 말?,휴게소에 들러 잠시 쉬자.,
ko_quiz_1,636,'쳇바퀴'와 '챗바퀴'어떤 것이 맞는 말?,다람쥐 쳇바퀴 돌듯 한다. ,
ko_quiz_1,637,'애달파'와 '애닲아'어떤 것이 맞는 말?,그녀는 무척 애달파했다. ,
ko_quiz_1,638,'백지장'과 '백짓장'어떤 것이 맞는 말?,백지장도 맞들면 낫다. ,
ko_quiz_1,639,'촉촉히'와 '촉촉이'어떤 것이 맞는 말?,밤새 내린 비로 도로가 촉촉이 젖어 있었다. ,
ko_quiz_1,640,'송골송골'과 '송글송글'어떤 것이 맞는 말?,이마에 땀방울이 송골송골 맺혔다. ,
ko_quiz_1,641,'귀가 먹먹하다'와 '귀가 멍멍하다'어떤 것이 맞는 말?,귀가 먹먹해서 잘 안 들려요.,
ko_quiz_1,642,'베짱'과 '배짱'어떤 것이 맞는 말?,그 정도 배짱은 필수다.,
ko_quiz_1,643,'모르는구나'와 '모르구나'어떤 것이 맞는 말?,아직 아무것도 모르는구나.,
ko_quiz_1,644,'마추다'와 '맞추다'어떤 것이 맞는 말?,한 남자가 양복을 맞춘다. ,
ko_quiz_1,645,'골리다'와 '곯리다'어떤 것이 맞는 말?,동생을 골리며 장난쳤다.,
ko_quiz_1,646,'얼마예요'와 '얼마에요'어떤 것이 맞는 말?,치마 가격이 얼마예요?,
ko_quiz_1,647,'빈털털이'와 '빈털터리'어떤 것이 맞는 말?,빈털터리 신세가 되었다. ,
ko_quiz_1,648,'머다랗다'와 '멀다랗다'어떤 것이 맞는 말?,우도가 머다랗게 보인다. ,
ko_quiz_1,649,'끊었스면'과 '끊었으면'어떤 것이 맞는 말?,당신이 담배를 끊었으면 좋겠다. ,
ko_quiz_1,650,'수쥐'와 '숫쥐'어떤 것이 맞는 말?,"톰은 수고양이, 제리는 숫쥐래.",
ko_quiz_1,651,'천장'과 '천정'어떤 것이 맞는 말?,천장 보수 공사,
ko_quiz_1,652,'깡충깡충'과 '깡총깡총'어떤 것이 맞는 말?,토끼가 깡충깡충 뜁니다.,
ko_quiz_1,653,'여태껏'과 '여지껏'어떤 것이 맞는 말?,여태껏 뭐하다가 지금 말하는거냐?,
ko_quiz_1,654,'늙으막'과 '늘그막'어떤 것이 맞는 말?,그들은 늘그막에 자식을 얻었다. ,
ko_quiz_1,655,'쭈그러지다'와 '쭈구러지다'어떤 것이 맞는 말?,냄비가 쭈그러졌다.,
ko_quiz_1,656,'얽히고섥히다'와 '얽히고설키다'어떤 것이 맞는 말?,얽히고설킨 실타래는 풀기 어렵다. ,
ko_quiz_1,657,'외로이'와 '외로히'어떤 것이 맞는 말?,돛단배가 외로이 떠 있다.,
ko_quiz_1,658,'깨달음'과 '깨닳음'어떤 것이 맞는 말?,드디어 큰 깨달음을 얻게 되었다. ,
ko_quiz_1,659,'개발새발'과 '괴발새발'어떤 것이 맞는 말?,글씨가 참 개발새발이네.,
ko_quiz_1,660,'쓰레받기'와 '쓰레받이'어떤 것이 맞는 말?,빗자루와 쓰레받기를 들고 청소를 했다. ,
ko_quiz_1,661,'으레'와 '으례'어떤 것이 맞는 말?,그는 으레 이 시간이면 찾아오곤 했다.,
ko_quiz_1,662,'찝쩍대는'과 '찝적대는'어떤 것이 맞는 말?,찝쩍대는 파리를 손으로 내리쳤다. ,
ko_quiz_1,663,'만에 하나'와 '만의 하나'어떤 것이 맞는 말?,만에 하나라도 늦으면 안 돼.,
ko_quiz_1,664,'짬짬이'와 '짬짬히'어떤 것이 맞는 말?,짬짬이 진행하고 있다.,
ko_quiz_1,665,'굳이'와 '구지'어떤 것이 맞는 말?,굳이 할 필요가 있겠어?,
ko_quiz_1,666,'말께' '말게' 중 '맑게'의 올바른 발음은?,말께,
ko_quiz_1,667,'우연히'와 '우연이'어떤 것이 맞는 말?,우연히 길에서 마주쳤다.,
ko_quiz_1,668,'다디단'과 '달디단'어떤 것이 맞는 말?,후식은 다디단 케이크로 정했어.,
ko_quiz_1,669,'쇄뇌'와 '세뇌'어떤 것이 맞는 말?,이러다가 세뇌 당할 것 같다. ,
ko_quiz_1,670,'적당량'과 '적당양'어떤 것이 맞는 말?,적당량을 섭취하세요.,
ko_quiz_1,671,'새침떼기'와 '새침데기'어떤 것이 맞는 말?,내 남자친구는 새침데기.,
ko_quiz_1,672,'짤리다'와 '잘리다'어떤 것이 맞는 말?,급작스레 직장에서 잘리다.,
ko_quiz_1,673,'치사률'과 '치사율'어떤 것이 맞는 말?,치사율이 매우 높다. ,
ko_quiz_1,674,'십월'과 '시월'어떤 것이 맞는 말?,시월에는 너에게 편지를 쓸게.,
ko_quiz_1,675,'건넌편'과 '건너편'어떤 것이 맞는 말?,건너편으로 넘어가다. ,
ko_quiz_1,676,'뭇국'과 '무국'어떤 것이 맞는 말?,시원하고 담백한 소고기 뭇국이 먹고 싶다.,
ko_quiz_1,677,'우유곽'과 '우유갑'어떤 것이 맞는 말?,우유갑도 재활용할 수 있어. ,
ko_quiz_1,678,'멋장이'와 '멋쟁이'어떤 것이 맞는 말?,그는 멋쟁이로 소문나 있다. ,
ko_quiz_1,679,'어떻하면'과 '어떡하면'어떤 것이 맞는 말?,너를 정말 어떡하면 좋니?,
ko_quiz_1,680,'제끼다'와 '제치다'어떤 것이 맞는 말?,다른 선수들을 제치고 나아갔다.,
ko_quiz_1,681,'추스르다'와 '추스리다'어떤 것이 맞는 말?,업고 있던 아이를 추스르다.,
ko_quiz_1,682,'핑게'와 '핑계'어떤 것이 맞는 말?,이리저리 핑계를 댔다. ,
ko_quiz_1,683,'빈말'과 '빗말'어떤 것이 맞는 말?,그것은 정말로 빈말이 아니었다. ,
ko_quiz_1,684,'걱정거리'와 '걱정꺼리'어떤 것이 맞는 말?,새로운 걱정거리가 생겼다. ,
ko_quiz_1,685,'삼가다'와 '삼가하다'어떤 것이 맞는 말?,버스정류장에서 흡연은 삼가 주십시오.,
ko_quiz_1,686,'깨작거리다'와 '깨적거리다'어떤 것이 맞는 말?,그녀는 밥을 깨작거렸다. ,
ko_quiz_1,687,'어떻던'과 '어떻든'어떤 것이 맞는 말?,어떻든 무슨 상관이야. ,
ko_quiz_1,688,'연애담'와 '연예담'어떤 것이 맞는 말?,청춘남녀의 재미있는 연애담.,
ko_quiz_1,689,'가져'와 '갖어'어떤 것이 맞는 말?,이거 너 가져.,
ko_quiz_1,690,'즐거히'와 '즐거이'어떤 것이 맞는 말?,아이들은 즐거이 노래를 불렀다. ,
ko_quiz_1,691,'치고받고'와 '치고박고'어떤 것이 맞는 말?,그 둘은 매일 치고받고 싸우기 바쁘다.,
ko_quiz_1,692,'짖밟히다'와 '짓밟히다'어떤 것이 맞는 말?,성난 발길에 짓밟히다. ,
ko_quiz_1,693,'장마철'과 '장맛철'어떤 것이 맞는 말?,장마철 대비 타이어 교체,
ko_quiz_1,694,'이슈란'과 '이슈난'어떤 것이 맞는 말?,이슈난이 분리되었다. ,
ko_quiz_1,695,'찻상'과 '차상'어떤 것이 맞는 말?,어머니가 찻상을 내어오셨다. ,
ko_quiz_1,696,'마구간'과 '마굿간'어떤 것이 맞는 말?,마구간 바닥에 짚을 깔았다. ,
ko_quiz_1,697,'할인률'과 '할인율'어떤 것이 맞는 말?,할인율이 매우 높다. ,
ko_quiz_1,698,'웬일'과 '왠일'어떤 것이 맞는 말?,웬일로 선물까지 준비했어?,
ko_quiz_1,699,'맛배기'와 '맛보기'어떤 것이 맞는 말?,맛보기로 한입씩 주다. ,
ko_quiz_1,700,'강소주'와 '깡소주'어떤 것이 맞는 말?,안주도 없이 강소주를 마셨다. ,
ko_quiz_1,701,'알은체'와 '아는체'어떤 것이 맞는 말?,너 나 알은체 하지마라. ,
ko_quiz_1,702,'마구간'과 '마굿간'어떤 것이 맞는 말?,마구간 바닥에 짚을 깔았다.,
ko_quiz_1,703,'가사'와 '가사일'어떤 것이 맞는 말?,가사에 전념하다. ,
ko_quiz_1,704,'암탉'과 '암닭'어떤 것이 맞는 말?,암탉을 잡았다.,
ko_quiz_1,705,'자투리'와 '짜투리'어떤 것이 맞는 말?,자투리 시간을 잘 활용하자.,
ko_quiz_1,706,'뒷풀이'와 '뒤풀이'어떤 것이 맞는 말?,모임 끝나고 뒤풀이 갈 거지? ,
ko_quiz_1,707,'재작년'과 '제작년'어떤 것이 맞는 말?,재작년 이맘때 가족들과 여행을 했었다.,
ko_quiz_1,708,'겆다'와 '걷다'어떤 것이 맞는 말?,비가 와서 빨래를 걷었다. ,
ko_quiz_1,709,'쌀뜬물'와 '쌀뜨물'어떤 것이 맞는 말?,쌀뜨물로 세수해서 모공이 없다. ,
ko_quiz_1,710,'안 돼'와 '않 돼'어떤 것이 맞는 말?,대라니 말도 안 돼.,
ko_quiz_1,711,'산 너머'와 '산 넘어'어떤 것이 맞는 말?,저 산 너머에는 누가 살까?,
ko_quiz_1,712,'성장률'과 '성장율'어떤 것이 맞는 말?,경제 성장률이 기대된다.,
ko_quiz_1,713,'계양'과 '게양'어떤 것이 맞는 말?,언제 국기 게양하나요?,
ko_quiz_1,714,'길에서 미끄러지다.' '길에서 미끌어지다.' 어떤 것이 맞는 말?,길에서 미끄러지다. ,
